"STATION","NAME","DATE","ACMH","ACSH","AWND","DAPR","FMTM","FRGT","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT16","WT18"
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-09-18",,,,,,,,,"0.0","0.0","0.0",,"22.8","12.8",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-09-19",,,,,,,,,"0.0","0.0","0.0",,"26.1","11.1",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-09-20",,,,,,,,,"0.0","0.0","0.0",,"21.1","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-09-21",,,,,,,,,"0.0","0.0","0.0",,"20.6","13.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-09-22",,,,,,,,,"0.0","0.0","0.0",,"21.1","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-09-23",,,,,,,,,"0.0","0.0","0.0",,"21.7","11.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-09-24",,,,,,,,,"0.0","0.0","0.0",,"26.1","11.1",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-09-25",,,,,,,,,"0.0","0.0","0.0",,"29.4","10.6",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-09-26",,,,,,,,,"0.0","0.0","0.0",,"32.2","11.1",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-09-27",,,,,,,,,"0.0","0.0","0.0",,"27.8","12.8",,,,,,,,,,,,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-09-28",,,,,,,,,"0.0","0.0","0.0",,"20.6","13.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-09-29",,,,,,,,,"0.0","0.0","0.0",,"23.3","10.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-09-30",,,,,,,,,"0.0","0.0","0.0",,"28.9","9.4",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-01",,,,,,,,,"0.0","0.0","0.0",,"28.3","10.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-02",,,,,,,,,"0.0","0.0","0.0",,"25.6","10.6",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-03",,,,,,,,,"0.0","0.0","0.0",,"24.4","11.7",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-04",,,,,,,,,"0.0","0.0","0.0",,"20.6","11.1",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-05",,,,,,,,,"0.0","0.0","0.0",,"18.3","12.8",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-06",,,,,,,,,"0.0","0.0","0.0",,"18.9","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-07",,,,,,,,,"0.0","0.0","0.0",,"20.6","8.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-08",,,,,,,,,"0.0","0.0","0.0",,"22.8","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-09",,,,,,,,,"0.0","0.0","0.0",,"22.8","7.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-10",,,,,,,,,"0.3","0.0","0.0",,"17.8","11.1",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-11",,,,,,,,,"0.0","0.0","0.0",,"19.4","14.4",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-12",,,,,,,,,"0.0","0.0","0.0",,"23.9","11.1",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-13",,,,,,,,,"0.0","0.0","0.0",,"31.7","12.2",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-14",,,,,,,,,"0.0","0.0","0.0",,"32.8","13.3",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-15",,,,,,,,,"0.0","0.0","0.0",,"35.0","15.0",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-16",,,,,,,,,"0.0","0.0","0.0",,"32.2","15.0",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-17",,,,,,,,,"0.0","0.0","0.0",,"24.4","11.7",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-18",,,,,,,,,"0.0","0.0","0.0",,"20.0","10.6",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-19",,,,,,,,,"0.0","0.0","0.0",,"18.3","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-20",,,,,,,,,"0.0","0.0","0.0",,"15.6","10.6",,,,,,,,,,,,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-21",,,,,,,,,"0.0","0.0","0.0",,"17.2","5.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-22",,,,,,,,,"0.0","0.0","0.0",,"18.3","6.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-23",,,,,,,,,"0.0","0.0","0.0",,"18.3","5.0",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-24",,,,,,,,,"0.0","0.0","0.0",,"22.2","6.7",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-25",,,,,,,,,"0.0","0.0","0.0",,"17.8","8.3",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-26",,,,,,,,,"0.0","0.0","0.0",,"18.3","8.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-27",,,,,,,,,"1.5","0.0","0.0",,"16.7","9.4",,,,,,,,,,"    1",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-28",,,,,,,,,"0.0","0.0","0.0",,"19.4","8.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-29",,,,,,,,,"0.0","0.0","0.0",,"18.9","10.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-30",,,,,,,,,"0.0","0.0","0.0",,"21.7","9.4",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-10-31",,,,,,,,,"0.0","0.0","0.0",,"18.3","5.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-01",,,,,,,,,"0.0","0.0","0.0",,"13.3","7.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-02",,,,,,,,,"0.0","0.0","0.0",,"16.1","7.8",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-03",,,,,,,,,"0.0","0.0","0.0",,"15.0","8.9",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-04",,,,,,,,,"0.0","0.0","0.0",,"19.4","8.3",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-05",,,,,,,,,"0.0","0.0","0.0",,"24.4","4.4",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-06",,,,,,,,,"0.0","0.0","0.0",,"23.3","6.1",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-07",,,,,,,,,"0.0","0.0","0.0",,"22.2","5.0",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-08",,,,,,,,,"0.0","0.0","0.0",,"21.1","6.7",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-09",,,,,,,,,"0.0","0.0","0.0",,"17.2","5.0",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-10",,,,,,,,,"0.0","0.0","0.0",,"15.0","10.6",,,,,,,,,,,,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-11",,,,,,,,,"0.0","0.0","0.0",,"18.3","8.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-12",,,,,,,,,"0.0","0.0","0.0",,"20.6","5.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-13",,,,,,,,,"0.0","0.0","0.0",,"23.3","7.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-14",,,,,,,,,"0.0","0.0","0.0",,"19.4","4.4",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-15",,,,,,,,,"0.0","0.0","0.0",,"14.4","6.1",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-16",,,,,,,,,"0.0","0.0","0.0",,"16.1","4.4",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-17",,,,,,,,,"0.0","0.0","0.0",,"15.0","0.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-18",,,,,,,,,"0.0","0.0","0.0",,"14.4","3.3",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-19",,,,,,,,,"11.4","0.0","0.0",,"12.8","5.6",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-20",,,,,,,,,"13.7","0.0","0.0",,"13.3","5.0",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-21",,,,,,,,,"0.0","0.0","0.0",,"13.3","5.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-22",,,,,,,,,"0.8","0.0","0.0",,"14.4","7.8",,,,,,,,,,"    1",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-23",,,,,,,,,"0.0","0.0","0.0",,"16.1","10.0",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-24",,,,,,,,,"0.0","0.0","0.0",,"15.6","12.2",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-25",,,,,,,,,"17.3","0.0","0.0",,"14.4","8.9",,,,,,,,,,"    1",,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-26",,,,,,,,,"1.5","0.0","0.0",,"13.9","6.1",,,,,,,,,,"    1",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-27",,,,,,,,,"0.0","0.0","0.0",,"15.0","5.0",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-28",,,,,,,,,"0.0","0.0","0.0",,"15.0","5.6",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-29",,,,,,,,,"15.5","0.0","0.0",,"16.1","10.0",,,,,,,,,,"    1",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-11-30",,,,,,,,,"40.4","0.0","0.0",,"16.1","11.1",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-01",,,,,,,,,"29.7","0.0","0.0",,"13.9","11.1",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-02",,,,,,,,,"11.9","0.0","0.0",,"12.8","8.9",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-03",,,,,,,,,"0.0","0.0","0.0",,"12.8","5.6",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-04",,,,,,,,,"0.0","0.0","0.0",,"11.1","6.1",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-05",,,,,,,,,"0.0","0.0","0.0",,"12.8","6.1",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-06",,,,,,,,,"0.0","0.0","0.0",,"15.0","5.6",,,,,,,,,,"    1",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-07",,,,,,,,,"0.0","0.0","0.0",,"14.4","5.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-08",,,,,,,,,"0.0","0.0","0.0",,"15.0","2.8",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-09",,,,,,,,,"0.0","0.0","0.0",,"11.7","2.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-10",,,,,,,,,"0.0","0.0","0.0",,"11.7","2.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-11",,,,,,,,,"0.0","0.0","0.0",,"10.0","1.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-12",,,,,,,,,"0.0","0.0","0.0",,"11.1","2.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-13",,,,,,,,,"0.0","0.0","0.0",,"7.8","1.7",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-14",,,,,,,,,"0.0","0.0","0.0",,"10.6","3.9",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-15",,,,,,,,,"0.5","0.0","0.0",,"8.9","2.2",,,,,,,,,,,,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-16",,,,,,,,,"0.0","0.0","0.0",,"12.2","1.1",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-17",,,,,,,,,"3.3","0.0","0.0",,"13.3","6.1",,,,,,,,,,"    1",,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-18",,,,,,,,,"0.3","0.0","0.0",,"11.1","4.4",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-19",,,,,,,,,"0.5","0.0","0.0",,"15.6","10.0",,,,,,,,,,"    1",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-20",,,,,,,,,"0.8","0.0","0.0",,"14.4","12.2",,,,,,,,,,"    1",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-21",,,,,,,,,"1.3","0.0","0.0",,"16.7","6.7",,,,,,,,,,"    1",,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-22",,,,,,,,,"0.0","0.0","0.0",,"17.2","4.4",,,,,,,,,,"    1",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-23",,,,,,,,,"0.0","0.0","0.0",,"15.0","6.1",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-24",,,,,,,,,"0.0","0.0","0.0",,"14.4","3.9",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-25",,,,,,,,,"0.0","0.0","0.0",,"8.9","4.4",,,,,,,,,,"    1",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-26",,,,,,,,,"0.0","0.0","0.0",,"12.2","3.9",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-27",,,,,,,,,"0.0","0.0","0.0",,"12.8","2.8",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-28",,,,,,,,,"0.0","0.0","0.0",,"9.4","2.8",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-29",,,,,,,,,"0.0","0.0","0.0",,"11.7","2.8",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-30",,,,,,,,,"0.0","0.0","0.0",,"11.1","2.8",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1961-12-31",,,,,,,,,"0.0","0.0","0.0",,"10.0","1.7",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-01",,,,,,,,,"0.0","0.0","0.0",,"10.0","3.9",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-02",,,,,,,,,"0.0","0.0","0.0",,"10.6","3.3",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-03",,,,,,,,,"0.0","0.0","0.0",,"12.8","4.4",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-04",,,,,,,,,"0.0","0.0","0.0",,"15.6","1.7",,,,,,,,,,"    1",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-05",,,,,,,,,"0.0","0.0","0.0",,"15.0","5.0",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-06",,,,,,,,,"0.0","0.0","0.0",,"16.7","2.2",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-07",,,,,,,,,"0.0","0.0","0.0",,"19.4","3.9",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-08",,,,,,,,,"0.0","0.0","0.0",,"23.9","6.7",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-09",,,,,,,,,"0.0","0.0","0.0",,"22.8","11.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-10",,,,,,,,,"0.0","0.0","0.0",,"18.3","10.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-11",,,,,,,,,"0.0","0.0","0.0",,"15.0","5.6",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-12",,,,,,,,,"5.6","0.0","0.0",,"13.3","5.0",,,,,,,,,,,,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-13",,,,,,,,,"0.0","0.0","0.0",,"12.2","2.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-14",,,,,,,,,"0.0","0.0","0.0",,"11.7","-0.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-15",,,,,,,,,"0.0","0.0","0.0",,"12.2","1.1",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-16",,,,,,,,,"0.0","0.0","0.0",,"12.8","-0.6",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-17",,,,,,,,,"0.0","0.0","0.0",,"11.7","0.6",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-18",,,,,,,,,"1.5","0.0","0.0",,"11.1","3.9",,,,,,,,,,"    1",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-19",,,,,,,,,"19.1","0.0","0.0",,"11.7","8.9",,,,,,,,,,"    1",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-20",,,,,,,,,"0.0","0.0","0.0",,"10.0","4.4",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-21",,,,,,,,,"0.0","0.0","0.0",,"4.4","0.0",,,,,,,,,,,,,,,,,,,,"    1"
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-22",,,,,,,,,"0.0","0.0","0.0",,"7.8","-0.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-23",,,,,,,,,"0.0","0.0","0.0",,"11.7","-1.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-24",,,,,,,,,"0.0","0.0","0.0",,"12.2","2.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-25",,,,,,,,,"0.0","0.0","0.0",,"16.1","1.1",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-26",,,,,,,,,"0.0","0.0","0.0",,"14.4","3.3",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-27",,,,,,,,,"0.0","0.0","0.0",,"16.1","2.8",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-28",,,,,,,,,"0.0","0.0","0.0",,"20.0","3.9",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-29",,,,,,,,,"0.0","0.0","0.0",,"21.1","3.9",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-30",,,,,,,,,"0.0","0.0","0.0",,"18.9","5.6",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-01-31",,,,,,,,,"0.0","0.0","0.0",,"18.3","4.4",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-02-01",,,,,,,,,"0.0","0.0","0.0",,"17.2","3.9",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-02-02",,,,,,,,,"0.0","0.0","0.0",,"17.8","4.4",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-02-03",,,,,,,,,"0.0","0.0","0.0",,"10.6","5.0",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-02-04",,,,,,,,,"0.0","0.0","0.0",,"12.2","7.2",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-02-05",,,,,,,,,"0.0","0.0","0.0",,"13.3","7.8",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-02-06",,,,,,,,,"5.8","0.0","0.0",,"13.9","7.8",,,,,,,,,,,,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-02-07",,,,,,,,,"9.7","0.0","0.0",,"16.7","11.1",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-02-08",,,,,,,,,"8.4","0.0","0.0",,"15.0","11.7",,,,,,,,,,,,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-02-09",,,,,,,,,"28.2","0.0","0.0",,"15.6","12.2",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1962-02-10",,,,,,,,,"6.6","0.0","0.0",,"14.4","11.1",,,,,,,,,,,,,,,,,,,"    1",
